id,time,x,y,z,pulse
2276,73359.0,-0.06,0.04,0.56,335.0
2277,73391.0,-0.06,0.05,0.57,334.0
2278,73423.0,-0.05,0.04,0.58,333.0
2279,73455.0,-0.05,0.06,0.58,332.0
2280,73488.0,-0.07,0.07,0.59,333.0
2281,73520.0,-0.04,0.07,0.58,335.0
2282,73552.0,-0.04,0.06,0.59,332.0
2283,73584.0,-0.04,0.07,0.61,333.0
2284,73617.0,-0.05,0.06,0.59,332.0
2285,73649.0,-0.05,0.07,0.58,332.0
2286,73681.0,-0.06,0.07,0.59,334.0
2287,73713.0,-0.03,0.08,0.59,332.0
2288,73746.0,-0.06,0.07,0.59,332.0
2289,73778.0,-0.06,0.06,0.58,332.0
2290,73810.0,-0.06,0.06,0.59,332.0
2291,73842.0,-0.07,0.06,0.59,333.0
2292,73875.0,-0.07,0.05,0.58,333.0
2293,73907.0,-0.08,0.05,0.59,333.0
2294,73939.0,-0.06,0.05,0.57,332.0
2295,73971.0,-0.05,0.07,0.59,332.0
2296,74004.0,-0.05,0.08,0.59,333.0
2297,74036.0,-0.05,0.07,0.58,333.0
2298,74068.0,-0.04,0.08,0.59,331.0
2299,74100.0,-0.04,0.06,0.58,332.0
2300,74133.0,-0.05,0.06,0.59,332.0
2301,74165.0,-0.06,0.07,0.59,332.0
2302,74198.0,-0.05,0.06,0.58,335.0
2303,74229.0,-0.05,0.07,0.57,334.0
2304,74262.0,-0.05,0.05,0.58,332.0
2305,74294.0,-0.06,0.04,0.58,331.0
2306,74327.0,-0.06,0.05,0.58,331.0
2307,74358.0,-0.06,0.05,0.58,332.0
2308,74391.0,-0.06,0.04,0.58,332.0
2309,74424.0,-0.06,0.05,0.58,332.0
2310,74456.0,-0.04,0.06,0.58,333.0
2311,74488.0,-0.06,0.06,0.56,332.0
2312,74520.0,-0.05,0.07,0.59,331.0
2313,74553.0,-0.05,0.07,0.57,333.0
2314,74585.0,-0.04,0.07,0.59,334.0
2315,74617.0,-0.04,0.06,0.59,333.0
2316,74649.0,-0.04,0.07,0.58,333.0
2317,74682.0,-0.05,0.06,0.59,332.0
2318,74714.0,-0.05,0.08,0.58,333.0
2319,74746.0,-0.06,0.07,0.59,335.0
2320,74778.0,-0.06,0.06,0.59,335.0
2321,74811.0,-0.07,0.04,0.56,333.0
2322,74843.0,-0.06,0.05,0.58,332.0
2323,74875.0,-0.06,0.06,0.58,332.0
2324,74907.0,-0.07,0.05,0.57,333.0
2325,74940.0,-0.07,0.06,0.57,335.0
2326,74972.0,-0.05,0.06,0.58,334.0
2327,75004.0,-0.05,0.06,0.58,331.0
2328,75036.0,-0.05,0.07,0.57,330.0
2329,75069.0,-0.05,0.07,0.58,332.0
2330,75101.0,-0.03,0.08,0.58,334.0
2331,75133.0,-0.04,0.07,0.6,334.0
2332,75165.0,-0.04,0.08,0.57,332.0
2333,75198.0,-0.05,0.06,0.58,331.0
2334,75230.0,-0.06,0.08,0.58,332.0
2335,75262.0,-0.06,0.05,0.59,333.0
2336,75294.0,-0.06,0.06,0.58,333.0
2337,75327.0,-0.06,0.05,0.58,331.0
2338,75359.0,-0.05,0.06,0.58,331.0
2339,75392.0,-0.06,0.06,0.58,332.0
2340,75423.0,-0.05,0.05,0.58,333.0
2341,75456.0,-0.06,0.05,0.58,334.0
2342,75488.0,-0.05,0.04,0.57,334.0
2343,75521.0,-0.05,0.06,0.58,334.0
2344,75552.0,-0.05,0.08,0.59,333.0
2345,75585.0,-0.03,0.08,0.59,332.0
2346,75617.0,-0.05,0.07,0.59,331.0
2347,75650.0,-0.05,0.07,0.59,334.0
2348,75681.0,-0.05,0.07,0.58,335.0
2349,75714.0,-0.04,0.06,0.58,333.0
2350,75746.0,-0.05,0.07,0.59,331.0
2351,75779.0,-0.05,0.06,0.59,333.0
2352,75811.0,-0.06,0.05,0.58,332.0
2353,75843.0,-0.06,0.06,0.57,332.0
2354,75876.0,-0.07,0.05,0.58,331.0
2355,75908.0,-0.06,0.05,0.57,333.0
2356,75940.0,-0.05,0.04,0.59,335.0
2357,75972.0,-0.06,0.06,0.59,336.0
2358,76005.0,-0.07,0.06,0.58,334.0
2359,76037.0,-0.04,0.07,0.58,332.0
2360,76069.0,-0.04,0.07,0.57,331.0
2361,76101.0,-0.04,0.07,0.6,333.0
2362,76134.0,-0.04,0.07,0.59,333.0
2363,76166.0,-0.04,0.07,0.58,334.0
2364,76198.0,-0.05,0.06,0.58,334.0
2365,76230.0,-0.04,0.07,0.6,332.0
2366,76263.0,-0.05,0.06,0.58,332.0
2367,76295.0,-0.06,0.06,0.58,334.0
2368,76327.0,-0.06,0.04,0.58,333.0
2369,76359.0,-0.06,0.05,0.58,333.0
2370,76392.0,-0.05,0.05,0.58,333.0
2371,76424.0,-0.06,0.05,0.57,331.0
2372,76456.0,-0.06,0.05,0.59,333.0
2373,76488.0,-0.06,0.06,0.58,333.0
2374,76521.0,-0.05,0.06,0.59,333.0
2375,76553.0,-0.04,0.08,0.59,331.0
2376,76585.0,-0.03,0.06,0.59,330.0
2377,76617.0,-0.04,0.07,0.58,331.0
2378,76650.0,-0.05,0.07,0.58,332.0
2379,76682.0,-0.04,0.06,0.58,334.0
2380,76715.0,-0.05,0.04,0.57,335.0
2381,76746.0,-0.05,0.07,0.58,333.0
2382,76779.0,-0.05,0.06,0.59,332.0
2383,76811.0,-0.05,0.05,0.59,333.0
2384,76844.0,-0.06,0.06,0.59,333.0
2385,76875.0,-0.06,0.05,0.58,334.0
2386,76908.0,-0.06,0.05,0.57,330.0
2387,76940.0,-0.06,0.05,0.57,331.0
2388,76973.0,-0.05,0.07,0.58,333.0
2389,77004.0,-0.05,0.06,0.58,334.0
2390,77037.0,-0.05,0.07,0.59,335.0
2391,77069.0,-0.05,0.08,0.59,335.0
2392,77102.0,-0.03,0.07,0.58,332.0
2393,77133.0,-0.05,0.07,0.58,332.0
2394,77166.0,-0.06,0.06,0.57,332.0
2395,77198.0,-0.05,0.06,0.58,334.0
2396,77231.0,-0.04,0.06,0.59,335.0
2397,77262.0,-0.05,0.07,0.58,333.0
2398,77295.0,-0.05,0.06,0.59,332.0
2399,77328.0,-0.06,0.06,0.59,333.0
2400,77360.0,-0.06,0.06,0.57,334.0
2401,77392.0,-0.07,0.06,0.58,333.0
2402,77424.0,-0.06,0.05,0.57,333.0
2403,77457.0,-0.05,0.06,0.59,332.0
2404,77489.0,-0.07,0.06,0.59,332.0
2405,77521.0,-0.06,0.06,0.57,332.0
2406,77553.0,-0.04,0.07,0.58,333.0
2407,77586.0,-0.05,0.07,0.58,333.0
2408,77618.0,-0.03,0.08,0.59,333.0
2409,77650.0,-0.04,0.07,0.6,332.0
2410,77682.0,-0.04,0.07,0.59,334.0
2411,77715.0,-0.04,0.06,0.58,336.0
2412,77747.0,-0.05,0.06,0.58,335.0
2413,77779.0,-0.04,0.06,0.58,333.0
2414,77811.0,-0.07,0.06,0.57,332.0
2415,77844.0,-0.07,0.05,0.58,332.0
2416,77876.0,-0.06,0.06,0.57,333.0
2417,77908.0,-0.06,0.05,0.58,334.0
2418,77940.0,-0.06,0.06,0.57,335.0
2419,77973.0,-0.06,0.06,0.58,332.0
2420,78005.0,-0.05,0.07,0.58,331.0
2421,78038.0,-0.06,0.06,0.58,331.0
2422,78069.0,-0.04,0.06,0.57,332.0
2423,78102.0,-0.04,0.08,0.59,333.0
2424,78134.0,-0.03,0.08,0.58,333.0
2425,78167.0,-0.04,0.07,0.58,334.0
2426,78198.0,-0.05,0.06,0.59,334.0
2427,78231.0,-0.05,0.06,0.58,334.0
2428,78263.0,-0.05,0.07,0.58,334.0
2429,78296.0,-0.06,0.05,0.58,334.0
2430,78327.0,-0.06,0.06,0.59,332.0
2431,78360.0,-0.06,0.06,0.59,331.0
2432,78392.0,-0.06,0.05,0.59,333.0
2433,78425.0,-0.07,0.04,0.58,332.0
2434,78456.0,-0.06,0.05,0.57,336.0
2435,78489.0,-0.06,0.06,0.57,333.0
2436,78521.0,-0.05,0.06,0.59,333.0
2437,78554.0,-0.05,0.06,0.58,334.0
2438,78585.0,-0.04,0.07,0.59,333.0
2439,78618.0,-0.04,0.08,0.59,332.0
2440,78650.0,-0.04,0.08,0.6,333.0
2441,78683.0,-0.04,0.07,0.58,331.0
2442,78714.0,-0.05,0.07,0.59,332.0
2443,78747.0,-0.05,0.05,0.57,333.0
2444,78779.0,-0.04,0.06,0.59,334.0
2445,78812.0,-0.05,0.06,0.56,334.0
2446,78844.0,-0.06,0.04,0.57,333.0
2447,78876.0,-0.06,0.06,0.58,333.0
2448,78909.0,-0.07,0.06,0.58,332.0
2449,78941.0,-0.06,0.05,0.59,333.0
2450,78973.0,-0.06,0.04,0.58,334.0
2451,79005.0,-0.07,0.06,0.59,334.0
2452,79038.0,-0.05,0.06,0.58,332.0
2453,79070.0,-0.05,0.07,0.58,333.0
2454,79102.0,-0.04,0.08,0.59,331.0
2455,79134.0,-0.05,0.07,0.59,334.0
2456,79167.0,-0.04,0.06,0.59,333.0
2457,79199.0,-0.05,0.07,0.58,332.0
2458,79232.0,-0.05,0.06,0.58,332.0
2459,79263.0,-0.05,0.07,0.58,333.0
2460,79296.0,-0.05,0.06,0.57,334.0
2461,79328.0,-0.06,0.06,0.56,333.0
2462,79361.0,-0.07,0.06,0.58,331.0
2463,79392.0,-0.06,0.05,0.59,331.0
2464,79425.0,-0.07,0.06,0.58,333.0
2465,79457.0,-0.06,0.04,0.57,333.0
2466,79490.0,-0.06,0.05,0.58,335.0
2467,79521.0,-0.06,0.05,0.58,333.0
2468,79554.0,-0.05,0.06,0.58,333.0
2469,79586.0,-0.04,0.07,0.58,332.0
2470,79619.0,-0.05,0.07,0.6,335.0
2471,79650.0,-0.04,0.08,0.58,335.0
2472,79683.0,-0.05,0.07,0.6,334.0
2473,79715.0,-0.06,0.07,0.58,334.0
2474,79748.0,-0.05,0.07,0.58,331.0
2475,79779.0,-0.05,0.07,0.59,331.0
2476,79812.0,-0.05,0.07,0.57,332.0
2477,79844.0,-0.06,0.06,0.58,332.0
2478,79877.0,-0.06,0.05,0.56,332.0
2479,79908.0,-0.05,0.06,0.57,332.0
2480,79941.0,-0.06,0.05,0.59,332.0
2481,79973.0,-0.07,0.05,0.56,334.0
2482,80006.0,-0.06,0.06,0.58,335.0
2483,80037.0,-0.06,0.06,0.58,335.0
2484,80070.0,-0.06,0.05,0.58,334.0
2485,80103.0,-0.05,0.08,0.58,332.0
2486,80135.0,-0.02,0.07,0.59,330.0
2487,80167.0,-0.04,0.08,0.58,331.0
2488,80199.0,-0.04,0.06,0.58,332.0
2489,80232.0,-0.05,0.06,0.58,333.0
2490,80264.0,-0.05,0.07,0.59,333.0
2491,80296.0,-0.05,0.06,0.58,334.0
2492,80328.0,-0.06,0.07,0.58,333.0
2493,80361.0,-0.06,0.05,0.58,333.0
2494,80393.0,-0.05,0.04,0.58,333.0
2495,80425.0,-0.05,0.06,0.58,334.0
2496,80457.0,-0.06,0.05,0.58,333.0
2497,80490.0,-0.07,0.05,0.58,333.0
2498,80522.0,-0.06,0.04,0.58,333.0
2499,80555.0,-0.06,0.05,0.59,332.0
2500,80586.0,-0.03,0.06,0.57,331.0
2501,80619.0,-0.04,0.07,0.58,333.0
2502,80651.0,-0.04,0.07,0.59,330.0
2503,80684.0,-0.04,0.08,0.58,331.0
2504,80715.0,-0.05,0.07,0.58,331.0
2505,80748.0,-0.05,0.06,0.58,333.0
2506,80780.0,-0.05,0.06,0.59,333.0
2507,80813.0,-0.04,0.07,0.59,334.0
2508,80844.0,-0.06,0.07,0.59,335.0
2509,80877.0,-0.06,0.06,0.59,335.0
2510,80909.0,-0.06,0.05,0.57,334.0
2511,80942.0,-0.05,0.05,0.59,332.0
2512,80973.0,-0.05,0.05,0.58,333.0
2513,81006.0,-0.06,0.06,0.59,332.0
2514,81038.0,-0.06,0.04,0.57,332.0
2515,81071.0,-0.05,0.06,0.59,334.0
2516,81102.0,-0.05,0.07,0.59,334.0
2517,81135.0,-0.04,0.07,0.59,332.0
2518,81167.0,-0.03,0.08,0.58,329.0
2519,81200.0,-0.06,0.08,0.59,332.0
2520,81231.0,-0.06,0.07,0.59,335.0
2521,81264.0,-0.05,0.06,0.58,336.0
2522,81296.0,-0.04,0.08,0.59,336.0
2523,81329.0,-0.05,0.05,0.58,332.0
2524,81360.0,-0.05,0.06,0.58,332.0
2525,81393.0,-0.06,0.06,0.57,330.0
2526,81425.0,-0.06,0.04,0.58,330.0
2527,81458.0,-0.05,0.05,0.59,333.0
2528,81489.0,-0.06,0.06,0.58,332.0
2529,81522.0,-0.06,0.06,0.58,331.0
2530,81555.0,-0.06,0.05,0.57,333.0
2531,81587.0,-0.07,0.06,0.58,333.0
2532,81619.0,-0.04,0.08,0.58,334.0
2533,81651.0,-0.04,0.07,0.59,335.0
2534,81684.0,-0.04,0.07,0.58,331.0
2535,81716.0,-0.05,0.07,0.58,332.0
2536,81748.0,-0.05,0.05,0.59,332.0
2537,81780.0,-0.04,0.05,0.6,334.0
2538,81813.0,-0.06,0.07,0.58,333.0
2539,81845.0,-0.06,0.07,0.59,332.0
2540,81878.0,-0.06,0.06,0.58,331.0
2541,81909.0,-0.07,0.05,0.57,332.0
2542,81942.0,-0.06,0.05,0.58,334.0
2543,81974.0,-0.06,0.05,0.58,334.0
2544,82007.0,-0.05,0.05,0.58,333.0
2545,82038.0,-0.06,0.06,0.59,333.0
2546,82071.0,-0.06,0.05,0.57,334.0
2547,82103.0,-0.05,0.06,0.58,333.0
2548,82136.0,-0.05,0.07,0.58,333.0
2549,82167.0,-0.04,0.08,0.58,332.0
2550,82200.0,-0.05,0.07,0.59,332.0
2551,82232.0,-0.05,0.07,0.59,333.0
2552,82265.0,-0.06,0.07,0.59,335.0
2553,82296.0,-0.05,0.07,0.59,336.0
2554,82329.0,-0.05,0.07,0.58,336.0
2555,82361.0,-0.05,0.07,0.59,334.0
2556,82394.0,-0.05,0.05,0.57,333.0
2557,82425.0,-0.06,0.04,0.57,333.0
2558,82458.0,-0.05,0.06,0.58,334.0
2559,82490.0,-0.06,0.06,0.58,334.0
2560,82523.0,-0.05,0.05,0.57,332.0
2561,82554.0,-0.06,0.06,0.58,331.0
2562,82587.0,-0.06,0.06,0.58,331.0
2563,82619.0,-0.06,0.06,0.59,333.0
2564,82652.0,-0.06,0.08,0.59,334.0
2565,82683.0,-0.05,0.06,0.59,332.0
2566,82716.0,-0.04,0.07,0.58,332.0
2567,82748.0,-0.05,0.06,0.59,331.0
2568,82781.0,-0.05,0.07,0.58,332.0
2569,82812.0,-0.05,0.06,0.59,334.0
2570,82845.0,-0.06,0.07,0.59,335.0
2571,82877.0,-0.05,0.05,0.58,333.0
2572,82910.0,-0.05,0.06,0.57,332.0
2573,82941.0,-0.07,0.06,0.59,333.0
2574,82974.0,-0.06,0.06,0.58,333.0
2575,83006.0,-0.06,0.05,0.59,334.0
2576,83039.0,-0.06,0.05,0.57,334.0
2577,83072.0,-0.05,0.05,0.57,333.0
2578,83103.0,-0.06,0.05,0.58,332.0
2579,83136.0,-0.05,0.08,0.59,333.0
2580,83168.0,-0.04,0.06,0.59,333.0
2581,83201.0,-0.04,0.08,0.61,333.0
2582,83232.0,-0.05,0.07,0.59,332.0
2583,83265.0,-0.05,0.07,0.58,330.0
2584,83297.0,-0.04,0.08,0.59,331.0
2585,83330.0,-0.05,0.06,0.58,332.0
2586,83361.0,-0.06,0.07,0.59,334.0
2587,83394.0,-0.06,0.05,0.58,334.0
2588,83426.0,-0.07,0.05,0.58,332.0
2589,83459.0,-0.07,0.06,0.58,332.0
2590,83490.0,-0.06,0.05,0.58,334.0
2591,83523.0,-0.06,0.06,0.59,335.0
2592,83555.0,-0.07,0.06,0.57,334.0
2593,83588.0,-0.06,0.05,0.58,334.0
2594,83619.0,-0.05,0.06,0.58,332.0
2595,83652.0,-0.05,0.07,0.6,332.0
2596,83684.0,-0.04,0.08,0.6,333.0
2597,83717.0,-0.04,0.07,0.6,334.0
2598,83748.0,-0.05,0.07,0.59,333.0
2599,83781.0,-0.06,0.06,0.58,333.0
2600,83813.0,-0.05,0.07,0.57,334.0
2601,83846.0,-0.04,0.07,0.58,333.0
2602,83877.0,-0.05,0.07,0.58,332.0
2603,83910.0,-0.05,0.05,0.59,332.0
2604,83942.0,-0.06,0.04,0.56,332.0
2605,83975.0,-0.07,0.06,0.57,331.0
2606,84006.0,-0.06,0.05,0.58,332.0
2607,84039.0,-0.06,0.06,0.59,334.0
2608,84071.0,-0.05,0.04,0.58,336.0
2609,84104.0,-0.05,0.06,0.59,334.0
2610,84135.0,-0.04,0.06,0.58,333.0
2611,84168.0,-0.05,0.07,0.58,331.0
2612,84200.0,-0.05,0.07,0.58,332.0
2613,84233.0,-0.05,0.05,0.58,334.0
2614,84264.0,-0.05,0.07,0.59,333.0
2615,84297.0,-0.05,0.06,0.58,332.0
2616,84329.0,-0.06,0.06,0.59,333.0
2617,84362.0,-0.05,0.06,0.59,333.0
2618,84393.0,-0.05,0.07,0.58,334.0
2619,84426.0,-0.06,0.05,0.59,335.0
2620,84458.0,-0.05,0.06,0.59,334.0
2621,84491.0,-0.06,0.06,0.58,333.0
2622,84523.0,-0.07,0.07,0.58,331.0
2623,84555.0,-0.06,0.06,0.58,331.0
2624,84588.0,-0.06,0.06,0.58,333.0
2625,84620.0,-0.06,0.06,0.58,334.0
2626,84653.0,-0.04,0.07,0.58,335.0
2627,84684.0,-0.05,0.06,0.58,332.0
2628,84717.0,-0.04,0.07,0.58,333.0
2629,84749.0,-0.05,0.08,0.59,333.0
2630,84782.0,-0.04,0.07,0.58,334.0
2631,84813.0,-0.05,0.07,0.58,334.0
2632,84846.0,-0.05,0.07,0.58,333.0
2633,84878.0,-0.06,0.07,0.58,332.0
2634,84911.0,-0.07,0.05,0.58,332.0
2635,84942.0,-0.06,0.05,0.58,332.0
2636,84975.0,-0.06,0.05,0.57,334.0
2637,85007.0,-0.05,0.06,0.57,332.0
2638,85040.0,-0.05,0.05,0.58,331.0
2639,85071.0,-0.05,0.05,0.59,332.0
2640,85104.0,-0.06,0.05,0.57,334.0
2641,85136.0,-0.05,0.07,0.58,334.0
2642,85169.0,-0.05,0.07,0.59,334.0
2643,85200.0,-0.04,0.07,0.59,331.0
2644,85233.0,-0.04,0.08,0.59,330.0
2645,85265.0,-0.05,0.07,0.59,333.0
2646,85298.0,-0.06,0.06,0.58,334.0
2647,85329.0,-0.06,0.07,0.58,334.0
2648,85362.0,-0.05,0.07,0.58,333.0
2649,85394.0,-0.04,0.06,0.59,332.0
2650,85427.0,-0.07,0.06,0.58,332.0
2651,85458.0,-0.05,0.04,0.59,333.0
2652,85491.0,-0.06,0.06,0.58,333.0
2653,85523.0,-0.06,0.06,0.58,332.0
2654,85556.0,-0.06,0.05,0.59,332.0
2655,85587.0,-0.06,0.05,0.57,332.0
2656,85620.0,-0.05,0.06,0.58,333.0
2657,85652.0,-0.04,0.07,0.59,334.0
2658,85685.0,-0.05,0.07,0.59,334.0
2659,85716.0,-0.05,0.07,0.59,332.0
2660,85749.0,-0.05,0.07,0.59,334.0
2661,85781.0,-0.04,0.07,0.58,334.0
2662,85814.0,-0.05,0.07,0.58,333.0
2663,85846.0,-0.06,0.06,0.58,334.0
2664,85878.0,-0.06,0.07,0.57,333.0
2665,85910.0,-0.04,0.06,0.57,332.0
2666,85943.0,-0.06,0.06,0.58,330.0
2667,85975.0,-0.06,0.05,0.58,332.0
2668,86007.0,-0.06,0.05,0.59,333.0
2669,86039.0,-0.07,0.05,0.58,333.0
2670,86072.0,-0.07,0.05,0.58,333.0
2671,86104.0,-0.06,0.06,0.58,335.0
2672,86136.0,-0.05,0.06,0.58,334.0
2673,86169.0,-0.05,0.07,0.59,334.0
2674,86201.0,-0.04,0.07,0.59,332.0
2675,86234.0,-0.04,0.08,0.59,331.0
2676,86265.0,-0.05,0.07,0.59,330.0
2677,86298.0,-0.04,0.07,0.59,331.0
2678,86330.0,-0.05,0.06,0.59,333.0
2679,86363.0,-0.06,0.06,0.59,332.0
2680,86394.0,-0.06,0.06,0.57,334.0
2681,86427.0,-0.06,0.07,0.58,332.0
2682,86459.0,-0.06,0.05,0.58,333.0
2683,86492.0,-0.06,0.05,0.58,334.0
2684,86523.0,-0.06,0.07,0.6,334.0
2685,86556.0,-0.06,0.06,0.58,334.0
2686,86588.0,-0.05,0.05,0.58,332.0
2687,86621.0,-0.06,0.06,0.58,332.0
2688,86652.0,-0.05,0.06,0.59,331.0
2689,86685.0,-0.05,0.06,0.59,334.0
2690,86717.0,-0.05,0.08,0.59,332.0
2691,86750.0,-0.04,0.07,0.59,334.0
2692,86781.0,-0.05,0.06,0.59,331.0
2693,86814.0,-0.05,0.07,0.59,332.0
2694,86846.0,-0.05,0.06,0.58,333.0
2695,86879.0,-0.03,0.07,0.57,334.0
2696,86910.0,-0.07,0.06,0.59,334.0
2697,86943.0,-0.06,0.06,0.58,330.0
2698,86975.0,-0.07,0.05,0.57,332.0
2699,87008.0,-0.07,0.05,0.59,333.0
2700,87040.0,-0.07,0.05,0.58,335.0
2701,87072.0,-0.07,0.06,0.57,335.0
2702,87104.0,-0.05,0.06,0.58,333.0
2703,87137.0,-0.05,0.04,0.57,331.0
2704,87169.0,-0.05,0.06,0.58,331.0
2705,87201.0,-0.05,0.07,0.6,334.0
2706,87233.0,-0.04,0.08,0.59,334.0
2707,87266.0,-0.05,0.07,0.6,333.0
2708,87298.0,-0.05,0.07,0.58,330.0
2709,87330.0,-0.06,0.08,0.59,331.0
2710,87362.0,-0.06,0.05,0.58,333.0
2711,87395.0,-0.04,0.06,0.58,334.0
2712,87427.0,-0.05,0.06,0.57,331.0
2713,87459.0,-0.06,0.06,0.58,332.0
2714,87491.0,-0.05,0.07,0.59,333.0
2715,87524.0,-0.07,0.05,0.58,331.0
2716,87556.0,-0.04,0.05,0.59,334.0
2717,87588.0,-0.06,0.06,0.58,337.0
2718,87621.0,-0.06,0.06,0.57,334.0
2719,87653.0,-0.05,0.06,0.59,333.0
2720,87686.0,-0.05,0.07,0.59,333.0
2721,87717.0,-0.05,0.07,0.58,332.0
2722,87750.0,-0.04,0.07,0.59,333.0
2723,87782.0,-0.06,0.07,0.59,334.0
2724,87815.0,-0.03,0.03,0.58,332.0
2725,87846.0,-0.04,0.08,0.59,332.0
2726,87879.0,-0.05,0.05,0.57,332.0
2727,87911.0,-0.05,0.07,0.59,333.0
2728,87944.0,-0.06,0.06,0.57,335.0
2729,87975.0,-0.07,0.06,0.59,335.0
2730,88008.0,-0.07,0.04,0.59,332.0
2731,88040.0,-0.07,0.06,0.58,331.0
2732,88073.0,-0.06,0.06,0.6,334.0
2733,88104.0,-0.05,0.06,0.58,333.0
2734,88137.0,-0.06,0.05,0.58,332.0
2735,88169.0,-0.05,0.06,0.58,330.0
2736,88202.0,-0.04,0.07,0.59,329.0
2737,88233.0,-0.04,0.08,0.59,332.0
2738,88266.0,-0.04,0.07,0.58,333.0
2739,88298.0,-0.06,0.06,0.59,333.0
2740,88331.0,-0.05,0.08,0.59,332.0
2741,88363.0,-0.06,0.07,0.59,332.0
2742,88395.0,-0.05,0.08,0.59,332.0
2743,88427.0,-0.05,0.05,0.57,334.0
2744,88460.0,-0.05,0.07,0.58,336.0
2745,88492.0,-0.07,0.05,0.56,334.0
2746,88524.0,-0.06,0.05,0.58,331.0
2747,88556.0,-0.06,0.05,0.57,331.0
2748,88589.0,-0.06,0.06,0.57,331.0
2749,88621.0,-0.07,0.06,0.59,333.0
2750,88653.0,-0.06,0.06,0.59,334.0
2751,88685.0,-0.06,0.06,0.59,334.0
2752,88718.0,-0.05,0.07,0.59,333.0
2753,88750.0,-0.04,0.07,0.59,334.0
2754,88782.0,-0.03,0.07,0.59,334.0
2755,88814.0,-0.05,0.07,0.57,333.0
2756,88847.0,-0.05,0.06,0.57,333.0
2757,88879.0,-0.04,0.06,0.58,332.0
2758,88911.0,-0.05,0.06,0.59,333.0
2759,88944.0,-0.05,0.06,0.59,333.0
2760,88976.0,-0.06,0.06,0.57,333.0
2761,89009.0,-0.06,0.06,0.59,334.0
2762,89040.0,-0.06,0.05,0.58,334.0
2763,89073.0,-0.06,0.05,0.57,331.0
2764,89105.0,-0.06,0.05,0.58,332.0
2765,89138.0,-0.05,0.05,0.57,335.0
2766,89169.0,-0.05,0.05,0.58,335.0
2767,89202.0,-0.05,0.07,0.58,332.0
2768,89234.0,-0.04,0.07,0.58,329.0
2769,89267.0,-0.04,0.07,0.6,331.0
2770,89298.0,-0.05,0.07,0.58,333.0
2771,89331.0,-0.05,0.06,0.59,334.0
2772,89363.0,-0.05,0.06,0.59,335.0
2773,89396.0,-0.05,0.08,0.58,333.0
2774,89427.0,-0.05,0.06,0.58,332.0
2775,89460.0,-0.05,0.07,0.59,332.0
2776,89492.0,-0.07,0.05,0.57,333.0
2777,89525.0,-0.07,0.06,0.59,332.0
2778,89556.0,-0.05,0.07,0.59,333.0
2779,89589.0,-0.06,0.05,0.58,332.0
2780,89621.0,-0.06,0.06,0.58,334.0
2781,89654.0,-0.06,0.06,0.58,334.0
2782,89686.0,-0.06,0.06,0.58,336.0
2783,89718.0,-0.04,0.07,0.6,334.0
2784,89750.0,-0.05,0.06,0.58,333.0
2785,89783.0,-0.04,0.07,0.58,330.0
2786,89815.0,-0.05,0.05,0.59,330.0
2787,89847.0,-0.05,0.06,0.58,332.0
2788,89879.0,-0.06,0.07,0.58,334.0
2789,89912.0,-0.06,0.08,0.59,334.0
2790,89944.0,-0.05,0.07,0.58,334.0
2791,89976.0,-0.06,0.06,0.57,333.0
2792,90008.0,-0.05,0.06,0.59,332.0
2793,90041.0,-0.07,0.05,0.58,335.0
2794,90073.0,-0.06,0.05,0.57,333.0
2795,90105.0,-0.08,0.07,0.56,331.0
2796,90137.0,-0.06,0.06,0.56,332.0
2797,90170.0,-0.06,0.05,0.6,333.0
2798,90202.0,-0.05,0.07,0.59,335.0
2799,90234.0,-0.04,0.06,0.59,333.0
2800,90266.0,-0.05,0.07,0.59,334.0
2801,90299.0,-0.04,0.08,0.59,332.0
2802,90331.0,-0.04,0.07,0.57,331.0
2803,90363.0,-0.05,0.07,0.59,332.0
2804,90396.0,-0.05,0.07,0.59,333.0
2805,90428.0,-0.05,0.06,0.58,332.0
2806,90461.0,-0.06,0.07,0.58,333.0
2807,90492.0,-0.06,0.05,0.57,332.0
2808,90525.0,-0.06,0.05,0.58,332.0
2809,90557.0,-0.05,0.05,0.59,334.0
2810,90590.0,-0.07,0.05,0.58,335.0
2811,90621.0,-0.06,0.06,0.58,333.0
2812,90654.0,-0.06,0.05,0.57,332.0
2813,90686.0,-0.05,0.04,0.59,333.0
2814,90719.0,-0.05,0.08,0.59,334.0
2815,90750.0,-0.05,0.07,0.59,333.0
2816,90783.0,-0.04,0.07,0.6,331.0
2817,90815.0,-0.04,0.07,0.59,331.0
2818,90848.0,-0.04,0.07,0.6,333.0
2819,90880.0,-0.03,0.07,0.59,332.0
2820,90912.0,-0.06,0.07,0.58,333.0
2821,90944.0,-0.06,0.07,0.59,334.0
2822,90977.0,-0.06,0.05,0.58,334.0
2823,91009.0,-0.06,0.06,0.57,333.0
2824,91041.0,-0.05,0.06,0.58,332.0
2825,91073.0,-0.05,0.06,0.58,331.0
2826,91106.0,-0.06,0.06,0.59,332.0
2827,91138.0,-0.05,0.06,0.58,333.0
2828,91170.0,-0.05,0.06,0.59,332.0
2829,91202.0,-0.07,0.05,0.57,332.0
2830,91235.0,-0.06,0.06,0.58,332.0
2831,91267.0,-0.05,0.07,0.58,332.0
2832,91299.0,-0.05,0.08,0.6,331.0
2833,91331.0,-0.05,0.08,0.59,330.0
2834,91364.0,-0.03,0.08,0.59,331.0
