id,time,x,y,z,pulse
2491,80369.0,-0.42,-0.25,0.49,338.0
2492,80402.0,-0.43,-0.28,0.52,330.0
2493,80434.0,-0.4,-0.27,0.5,330.0
2494,80466.0,-0.38,-0.26,0.47,327.0
2495,80498.0,-0.37,-0.27,0.44,329.0
2496,80531.0,-0.35,-0.31,0.43,327.0
2497,80563.0,-0.37,-0.3,0.41,327.0
2498,80595.0,-0.39,-0.32,0.43,323.0
2499,80627.0,-0.41,-0.27,0.38,320.0
2500,80660.0,-0.4,-0.26,0.41,324.0
2501,80692.0,-0.38,-0.28,0.44,327.0
2502,80724.0,-0.36,-0.3,0.48,335.0
2503,80756.0,-0.36,-0.28,0.48,346.0
2504,80789.0,-0.35,-0.29,0.46,354.0
2505,80822.0,-0.35,-0.32,0.45,357.0
2506,80854.0,-0.37,-0.32,0.48,354.0
2507,80886.0,-0.37,-0.3,0.48,346.0
2508,80918.0,-0.37,-0.31,0.5,340.0
2509,80951.0,-0.36,-0.33,0.49,336.0
2510,80983.0,-0.35,-0.29,0.45,329.0
2511,81015.0,-0.38,-0.3,0.48,327.0
2512,81047.0,-0.37,-0.27,0.47,327.0
2513,81080.0,-0.37,-0.28,0.49,323.0
2514,81112.0,-0.36,-0.26,0.49,322.0
2515,81144.0,-0.32,-0.24,0.47,322.0
2516,81176.0,-0.35,-0.26,0.47,318.0
2517,81209.0,-0.37,-0.26,0.48,323.0
2518,81242.0,-0.37,-0.24,0.48,322.0
2519,81273.0,-0.39,-0.22,0.53,330.0
2520,81306.0,-0.4,-0.24,0.49,337.0
2521,81338.0,-0.4,-0.23,0.48,346.0
2522,81371.0,-0.39,-0.27,0.51,352.0
2523,81402.0,-0.4,-0.26,0.51,349.0
2524,81435.0,-0.4,-0.19,0.45,343.0
2525,81467.0,-0.37,-0.32,0.48,335.0
2526,81500.0,-0.36,-0.3,0.4,333.0
2527,81531.0,-0.35,-0.27,0.34,326.0
2528,81564.0,-0.36,-0.28,0.4,323.0
2529,81597.0,-0.38,-0.28,0.45,323.0
2530,81629.0,-0.39,-0.3,0.49,321.0
2531,81661.0,-0.32,-0.32,0.47,321.0
2532,81693.0,-0.35,-0.28,0.43,319.0
2533,81726.0,-0.37,-0.3,0.45,323.0
2534,81758.0,-0.34,-0.32,0.48,322.0
2535,81790.0,-0.35,-0.33,0.5,323.0
2536,81822.0,-0.32,-0.34,0.54,325.0
2537,81855.0,-0.35,-0.32,0.48,334.0
2538,81887.0,-0.35,-0.29,0.48,342.0
2539,81920.0,-0.38,-0.3,0.54,345.0
2540,81951.0,-0.4,-0.25,0.51,344.0
2541,81984.0,-0.38,-0.24,0.51,340.0
2542,82017.0,-0.4,-0.28,0.51,339.0
2543,82049.0,-0.39,-0.25,0.48,332.0
2544,82081.0,-0.33,-0.24,0.41,327.0
2545,82113.0,-0.34,-0.29,0.45,322.0
2546,82146.0,-0.35,-0.25,0.41,322.0
2547,82178.0,-0.38,-0.24,0.38,321.0
2548,82210.0,-0.41,-0.26,0.43,320.0
2549,82242.0,-0.36,-0.3,0.51,321.0
2550,82275.0,-0.38,-0.32,0.5,323.0
2551,82307.0,-0.32,-0.28,0.47,322.0
2552,82339.0,-0.35,-0.31,0.53,321.0
2553,82371.0,-0.35,-0.29,0.49,326.0
2554,82404.0,-0.36,-0.25,0.46,333.0
2555,82437.0,-0.36,-0.26,0.49,341.0
2556,82468.0,-0.37,-0.24,0.46,338.0
2557,82501.0,-0.37,-0.29,0.46,338.0
2558,82533.0,-0.4,-0.28,0.48,339.0
2559,82566.0,-0.39,-0.24,0.48,334.0
2560,82597.0,-0.4,-0.27,0.52,328.0
2561,82630.0,-0.4,-0.25,0.5,326.0
2562,82662.0,-0.28,-0.08,0.51,325.0
2563,82695.0,-0.35,-0.27,0.48,322.0
2564,82726.0,-0.39,-0.23,0.44,321.0
2565,82759.0,-0.41,-0.25,0.47,319.0
2566,82791.0,-0.36,-0.23,0.43,323.0
2567,82824.0,-0.39,-0.25,0.4,321.0
2568,82855.0,-0.42,-0.26,0.45,320.0
2569,82888.0,-0.39,-0.24,0.48,319.0
2570,82921.0,-0.33,-0.26,0.49,326.0
2571,82953.0,-0.38,-0.28,0.47,333.0
2572,82985.0,-0.39,-0.25,0.45,333.0
2573,83017.0,-0.39,-0.27,0.45,335.0
2574,83050.0,-0.35,-0.27,0.44,335.0
2575,83082.0,-0.34,-0.27,0.48,338.0
2576,83115.0,-0.38,-0.33,0.52,333.0
2577,83146.0,-0.37,-0.28,0.53,329.0
2578,83179.0,-0.34,-0.23,0.48,325.0
2579,83211.0,-0.37,-0.24,0.48,323.0
2580,83244.0,-0.38,-0.23,0.47,322.0
2581,83276.0,-0.38,-0.22,0.5,321.0
2582,83308.0,-0.38,-0.23,0.5,325.0
2583,83341.0,-0.38,-0.24,0.48,325.0
2584,83373.0,-0.37,-0.24,0.46,323.0
2585,83405.0,-0.39,-0.22,0.47,318.0
2586,83437.0,-0.4,-0.25,0.49,321.0
2587,83470.0,-0.37,-0.24,0.47,326.0
2588,83502.0,-0.38,-0.24,0.48,329.0
2589,83534.0,-0.39,-0.27,0.5,332.0
2590,83566.0,-0.4,-0.28,0.49,334.0
2591,83599.0,-0.38,-0.26,0.5,342.0
2592,83631.0,-0.43,-0.23,0.43,339.0
2593,83663.0,-0.38,-0.3,0.46,334.0
2594,83696.0,-0.37,-0.24,0.45,328.0
2595,83728.0,-0.36,-0.26,0.4,325.0
2596,83761.0,-0.38,-0.26,0.41,324.0
2597,83792.0,-0.39,-0.27,0.44,324.0
2598,83825.0,-0.4,-0.27,0.45,324.0
2599,83857.0,-0.38,-0.25,0.48,328.0
2600,83890.0,-0.38,-0.28,0.49,324.0
2601,83921.0,-0.37,-0.24,0.45,322.0
2602,83954.0,-0.37,-0.25,0.43,320.0
2603,83986.0,-0.39,-0.28,0.44,318.0
2604,84019.0,-0.34,-0.33,0.53,324.0
2605,84050.0,-0.36,-0.31,0.52,324.0
2606,84083.0,-0.37,-0.28,0.49,328.0
2607,84116.0,-0.35,-0.28,0.48,335.0
2608,84148.0,-0.36,-0.26,0.49,340.0
2609,84180.0,-0.37,-0.26,0.49,337.0
2610,84212.0,-0.37,-0.25,0.48,336.0
2611,84245.0,-0.38,-0.22,0.48,332.0
2612,84277.0,-0.38,-0.22,0.48,328.0
2613,84310.0,-0.38,-0.21,0.49,324.0
2614,84341.0,-0.38,-0.24,0.49,322.0
2615,84374.0,-0.38,-0.24,0.46,327.0
2616,84406.0,-0.37,-0.24,0.45,327.0
2617,84439.0,-0.4,-0.23,0.5,326.0
2618,84470.0,-0.37,-0.26,0.5,322.0
2619,84503.0,-0.4,-0.26,0.48,322.0
2620,84535.0,-0.48,-0.21,0.42,325.0
2621,84568.0,-0.37,-0.24,0.5,320.0
2622,84600.0,-0.38,-0.21,0.41,320.0
2623,84632.0,-0.33,-0.27,0.4,325.0
2624,84665.0,-0.36,-0.23,0.36,334.0
2625,84697.0,-0.4,-0.31,0.45,335.0
2626,84729.0,-0.4,-0.26,0.46,338.0
2627,84761.0,-0.35,-0.31,0.47,334.0
2628,84794.0,-0.36,-0.31,0.46,332.0
2629,84826.0,-0.36,-0.28,0.47,329.0
2630,84858.0,-0.37,-0.29,0.46,325.0
2631,84890.0,-0.35,-0.29,0.46,329.0
2632,84923.0,-0.4,-0.31,0.48,329.0
2633,84956.0,-0.37,-0.31,0.48,326.0
2634,84987.0,-0.35,-0.3,0.49,322.0
2635,85020.0,-0.36,-0.31,0.48,321.0
2636,85052.0,-0.42,-0.25,0.56,323.0
2637,85085.0,-0.44,-0.24,0.55,321.0
2638,85116.0,-0.4,-0.29,0.51,320.0
2639,85149.0,-0.36,-0.23,0.48,320.0
2640,85181.0,-0.38,-0.25,0.43,329.0
2641,85214.0,-0.39,-0.29,0.4,333.0
2642,85245.0,-0.39,-0.27,0.39,336.0
2643,85278.0,-0.39,-0.27,0.43,336.0
2644,85310.0,-0.36,-0.27,0.48,337.0
2645,85343.0,-0.36,-0.28,0.49,337.0
2646,85376.0,-0.36,-0.26,0.43,334.0
2647,85407.0,-0.4,-0.29,0.48,330.0
2648,85440.0,-0.37,-0.29,0.48,331.0
2649,85472.0,-0.36,-0.26,0.47,329.0
2650,85505.0,-0.33,-0.28,0.47,327.0
2651,85536.0,-0.38,-0.3,0.49,325.0
2652,85569.0,-0.38,-0.26,0.5,326.0
2653,85601.0,-0.38,-0.27,0.48,327.0
2654,85634.0,-0.38,-0.25,0.46,322.0
2655,85665.0,-0.36,-0.27,0.44,321.0
2656,85698.0,-0.34,-0.3,0.5,322.0
2657,85730.0,-0.35,-0.28,0.51,328.0
2658,85763.0,-0.43,-0.24,0.48,332.0
2659,85795.0,-0.43,-0.24,0.49,338.0
2660,85827.0,-0.38,-0.26,0.51,341.0
2661,85860.0,-0.39,-0.24,0.46,343.0
2662,85892.0,-0.37,-0.23,0.42,342.0
2663,85924.0,-0.35,-0.3,0.46,342.0
2664,85956.0,-0.35,-0.26,0.43,341.0
2665,85989.0,-0.4,-0.29,0.45,335.0
2666,86021.0,-0.37,-0.26,0.45,333.0
2667,86053.0,-0.34,-0.3,0.5,328.0
2668,86085.0,-0.37,-0.29,0.48,332.0
2669,86118.0,-0.36,-0.29,0.44,331.0
2670,86151.0,-0.36,-0.28,0.47,325.0
2671,86182.0,-0.38,-0.27,0.46,324.0
2672,86215.0,-0.36,-0.28,0.47,323.0
2673,86247.0,-0.36,-0.28,0.48,329.0
2674,86280.0,-0.33,-0.32,0.51,328.0
2675,86311.0,-0.37,-0.29,0.48,331.0
2676,86344.0,-0.37,-0.28,0.5,335.0
2677,86376.0,-0.37,-0.22,0.49,343.0
2678,86409.0,-0.37,-0.22,0.48,347.0
2679,86440.0,-0.37,-0.23,0.47,348.0
2680,86473.0,-0.39,-0.24,0.48,353.0
2681,86505.0,-0.35,-0.23,0.47,348.0
2682,86538.0,-0.36,-0.23,0.47,342.0
2683,86571.0,-0.38,-0.23,0.5,333.0
2684,86602.0,-0.4,-0.24,0.48,332.0
2685,86635.0,-0.38,-0.24,0.48,331.0
2686,86667.0,-0.37,-0.25,0.45,328.0
2687,86700.0,-0.4,-0.25,0.44,327.0
2688,86731.0,-0.41,-0.26,0.52,325.0
2689,86764.0,-0.4,-0.26,0.5,331.0
2690,86796.0,-0.4,-0.24,0.51,328.0
2691,86829.0,-0.39,-0.24,0.46,329.0
2692,86860.0,-0.38,-0.24,0.44,331.0
2693,86893.0,-0.37,-0.26,0.44,338.0
2694,86925.0,-0.36,-0.31,0.51,349.0
2695,86958.0,-0.35,-0.32,0.5,355.0
2696,86990.0,-0.39,-0.3,0.45,356.0
2697,87022.0,-0.38,-0.26,0.4,361.0
2698,87055.0,-0.4,-0.3,0.46,356.0
2699,87087.0,-0.37,-0.31,0.49,347.0
2700,87119.0,-0.36,-0.29,0.46,336.0
2701,87151.0,-0.36,-0.29,0.45,334.0
2702,87184.0,-0.3,-0.28,0.39,332.0
2703,87216.0,-0.37,-0.29,0.44,328.0
2704,87248.0,-0.34,-0.28,0.48,325.0
2705,87280.0,-0.37,-0.31,0.48,325.0
2706,87313.0,-0.36,-0.33,0.55,329.0
2707,87345.0,-0.34,-0.3,0.51,327.0
2708,87377.0,-0.36,-0.27,0.47,327.0
2709,87410.0,-0.38,-0.28,0.5,329.0
2710,87442.0,-0.38,-0.25,0.48,333.0
2711,87475.0,-0.37,-0.24,0.46,347.0
2712,87506.0,-0.36,-0.24,0.48,356.0
2713,87539.0,-0.37,-0.26,0.47,364.0
2714,87571.0,-0.37,-0.25,0.48,364.0
2715,87604.0,-0.37,-0.26,0.47,359.0
2716,87635.0,-0.39,-0.24,0.48,347.0
2717,87668.0,-0.4,-0.26,0.53,339.0
2718,87700.0,-0.43,-0.31,0.5,333.0
2719,87733.0,-0.4,-0.25,0.52,328.0
2720,87764.0,-0.35,-0.27,0.46,328.0
2721,87797.0,-0.39,-0.25,0.42,325.0
2722,87830.0,-0.38,-0.31,0.43,331.0
2723,87862.0,-0.36,-0.25,0.41,331.0
2724,87895.0,-0.39,-0.26,0.41,329.0
2725,87926.0,-0.37,-0.26,0.43,326.0
2726,87959.0,-0.41,-0.27,0.46,328.0
2727,87991.0,-0.36,-0.27,0.48,336.0
2728,88024.0,-0.33,-0.28,0.46,348.0
2729,88055.0,-0.35,-0.26,0.45,363.0
2730,88088.0,-0.34,-0.28,0.48,369.0
2731,88120.0,-0.37,-0.27,0.48,369.0
2732,88153.0,-0.32,-0.24,0.44,361.0
2733,88185.0,-0.38,-0.31,0.48,350.0
2734,88217.0,-0.38,-0.33,0.56,339.0
2735,88250.0,-0.39,-0.32,0.52,332.0
2736,88282.0,-0.38,-0.27,0.5,326.0
2737,88314.0,-0.36,-0.27,0.5,325.0
2738,88346.0,-0.35,-0.28,0.48,329.0
2739,88379.0,-0.38,-0.32,0.52,330.0
2740,88411.0,-0.37,-0.15,0.52,328.0
2741,88443.0,-0.38,-0.26,0.51,327.0
2742,88475.0,-0.39,-0.21,0.47,325.0
2743,88508.0,-0.37,-0.21,0.48,321.0
2744,88540.0,-0.36,-0.24,0.45,326.0
2745,88572.0,-0.39,-0.19,0.38,338.0
2746,88605.0,-0.38,-0.24,0.44,356.0
2747,88637.0,-0.38,-0.27,0.45,363.0
2748,88670.0,-0.37,-0.26,0.49,363.0
2749,88701.0,-0.35,-0.27,0.48,356.0
2750,88734.0,-0.32,-0.28,0.47,350.0
2751,88766.0,-0.39,-0.28,0.46,341.0
2752,88799.0,-0.35,-0.29,0.48,329.0
2753,88830.0,-0.35,-0.27,0.5,322.0
2754,88863.0,-0.35,-0.3,0.5,322.0
2755,88895.0,-0.37,-0.24,0.48,326.0
2756,88928.0,-0.36,-0.25,0.47,328.0
2757,88961.0,-0.38,-0.24,0.49,327.0
2758,88992.0,-0.37,-0.24,0.5,321.0
2759,89025.0,-0.39,-0.26,0.5,317.0
2760,89057.0,-0.4,-0.2,0.48,318.0
2761,89090.0,-0.4,-0.26,0.51,321.0
2762,89121.0,-0.4,-0.25,0.5,337.0
2763,89154.0,-0.37,-0.26,0.48,350.0
2764,89186.0,-0.33,-0.27,0.47,358.0
2765,89219.0,-0.37,-0.3,0.47,357.0
2766,89250.0,-0.38,-0.28,0.43,356.0
2767,89283.0,-0.34,-0.24,0.35,352.0
2768,89315.0,-0.4,-0.28,0.34,339.0
2769,89348.0,-0.43,-0.25,0.42,332.0
2770,89380.0,-0.37,-0.26,0.5,327.0
2771,89412.0,-0.31,-0.29,0.48,330.0
2772,89445.0,-0.38,-0.32,0.45,327.0
2773,89477.0,-0.4,-0.29,0.42,325.0
2774,89509.0,-0.32,-0.27,0.47,323.0
2775,89541.0,-0.34,-0.32,0.52,324.0
2776,89574.0,-0.39,-0.28,0.51,320.0
2777,89606.0,-0.36,-0.25,0.48,320.0
2778,89638.0,-0.34,-0.26,0.49,322.0
2779,89670.0,-0.37,-0.27,0.5,330.0
2780,89703.0,-0.36,-0.27,0.51,339.0
2781,89735.0,-0.36,-0.22,0.48,347.0
2782,89767.0,-0.38,-0.3,0.5,349.0
2783,89800.0,-0.43,-0.3,0.55,351.0
2784,89832.0,-0.4,-0.22,0.48,350.0
2785,89865.0,-0.36,-0.17,0.43,336.0
2786,89896.0,-0.39,-0.23,0.47,328.0
2787,89929.0,-0.37,-0.22,0.4,327.0
2788,89961.0,-0.4,-0.22,0.36,327.0
2789,89994.0,-0.41,-0.25,0.45,327.0
2790,90025.0,-0.39,-0.27,0.5,325.0
2791,90058.0,-0.37,-0.26,0.46,324.0
2792,90090.0,-0.4,-0.27,0.46,323.0
2793,90123.0,-0.34,-0.27,0.46,319.0
2794,90155.0,-0.37,-0.29,0.48,320.0
2795,90187.0,-0.34,-0.26,0.46,325.0
2796,90220.0,-0.34,-0.25,0.49,330.0
2797,90252.0,-0.34,-0.28,0.5,337.0
2798,90285.0,-0.39,-0.24,0.45,343.0
2799,90316.0,-0.38,-0.24,0.48,345.0
2800,90349.0,-0.37,-0.23,0.5,347.0
2801,90381.0,-0.4,-0.22,0.53,342.0
2802,90414.0,-0.4,-0.23,0.46,335.0
2803,90445.0,-0.35,-0.22,0.52,327.0
2804,90478.0,-0.37,-0.23,0.48,330.0
2805,90510.0,-0.4,-0.25,0.46,326.0
2806,90543.0,-0.39,-0.31,0.51,325.0
2807,90574.0,-0.4,-0.2,0.4,324.0
2808,90607.0,-0.4,-0.22,0.39,322.0
2809,90639.0,-0.36,-0.25,0.41,322.0
2810,90672.0,-0.34,-0.24,0.43,319.0
2811,90704.0,-0.34,-0.26,0.48,325.0
2812,90736.0,-0.37,-0.24,0.51,325.0
2813,90769.0,-0.38,-0.26,0.47,328.0
2814,90801.0,-0.35,-0.25,0.47,331.0
2815,90833.0,-0.4,-0.27,0.45,337.0
2816,90865.0,-0.36,-0.26,0.43,342.0
2817,90898.0,-0.37,-0.31,0.48,342.0
2818,90930.0,-0.36,-0.29,0.53,341.0
2819,90962.0,-0.37,-0.28,0.51,330.0
2820,90994.0,-0.35,-0.31,0.51,332.0
2821,91027.0,-0.36,-0.24,0.51,328.0
2822,91060.0,-0.37,-0.24,0.47,326.0
2823,91091.0,-0.39,-0.24,0.48,324.0
2824,91124.0,-0.38,-0.23,0.52,323.0
2825,91156.0,-0.35,-0.23,0.49,321.0
2826,91189.0,-0.36,-0.24,0.48,320.0
2827,91220.0,-0.38,-0.23,0.48,320.0
2828,91253.0,-0.38,-0.24,0.5,324.0
2829,91285.0,-0.4,-0.24,0.53,322.0
2830,91318.0,-0.37,-0.21,0.44,326.0
2831,91350.0,-0.39,-0.22,0.39,333.0
2832,91382.0,-0.41,-0.22,0.39,339.0
2833,91415.0,-0.4,-0.24,0.48,344.0
2834,91447.0,-0.36,-0.28,0.48,339.0
2835,91480.0,-0.38,-0.25,0.48,336.0
2836,91511.0,-0.35,-0.3,0.47,332.0
2837,91544.0,-0.39,-0.3,0.47,329.0
2838,91576.0,-0.35,-0.27,0.46,327.0
2839,91609.0,-0.33,-0.29,0.51,326.0
2840,91640.0,-0.35,-0.26,0.49,326.0
2841,91673.0,-0.36,-0.23,0.49,323.0
2842,91705.0,-0.35,-0.24,0.48,323.0
2843,91738.0,-0.39,-0.23,0.49,321.0
2844,91769.0,-0.39,-0.24,0.5,325.0
2845,91802.0,-0.41,-0.26,0.51,323.0
2846,91835.0,-0.43,-0.24,0.47,326.0
2847,91867.0,-0.41,-0.26,0.51,325.0
2848,91899.0,-0.36,-0.23,0.45,332.0
2849,91931.0,-0.35,-0.25,0.44,337.0
2850,91964.0,-0.36,-0.24,0.41,337.0
2851,91996.0,-0.32,-0.25,0.4,337.0
2852,92028.0,-0.39,-0.28,0.42,334.0
2853,92060.0,-0.43,-0.28,0.44,336.0
2854,92093.0,-0.36,-0.24,0.44,331.0
2855,92125.0,-0.38,-0.29,0.48,331.0
2856,92157.0,-0.39,-0.25,0.45,326.0
2857,92190.0,-0.37,-0.28,0.42,326.0
2858,92222.0,-0.36,-0.27,0.49,324.0
2859,92255.0,-0.34,-0.3,0.48,322.0
2860,92286.0,-0.34,-0.33,0.54,327.0
2861,92319.0,-0.33,-0.3,0.5,325.0
2862,92351.0,-0.35,-0.27,0.48,324.0
2863,92384.0,-0.38,-0.25,0.52,322.0
2864,92416.0,-0.38,-0.29,0.5,328.0
2865,92448.0,-0.43,-0.2,0.54,334.0
2866,92480.0,-0.39,-0.24,0.5,336.0
2867,92513.0,-0.37,-0.24,0.51,336.0
2868,92545.0,-0.37,-0.25,0.48,335.0
2869,92577.0,-0.39,-0.24,0.4,338.0
2870,92610.0,-0.41,-0.23,0.4,332.0
2871,92642.0,-0.4,-0.26,0.47,330.0
2872,92675.0,-0.39,-0.22,0.45,327.0
2873,92706.0,-0.36,-0.26,0.46,325.0
2874,92739.0,-0.35,-0.25,0.44,324.0
2875,92771.0,-0.37,-0.28,0.52,322.0
2876,92804.0,-0.35,-0.27,0.51,322.0
2877,92835.0,-0.34,-0.26,0.49,327.0
2878,92868.0,-0.33,-0.27,0.5,324.0
2879,92900.0,-0.35,-0.25,0.48,324.0
2880,92933.0,-0.38,-0.26,0.48,326.0
2881,92964.0,-0.37,-0.24,0.48,329.0
2882,92997.0,-0.39,-0.23,0.47,336.0
2883,93030.0,-0.42,-0.24,0.53,335.0
2884,93062.0,-0.42,-0.26,0.54,334.0
2885,93094.0,-0.41,-0.23,0.46,335.0
2886,93126.0,-0.4,-0.27,0.45,336.0
2887,93159.0,-0.35,-0.29,0.45,331.0
2888,93191.0,-0.34,-0.25,0.46,331.0
2889,93223.0,-0.34,-0.21,0.42,325.0
2890,93255.0,-0.39,-0.28,0.51,326.0
2891,93288.0,-0.35,-0.21,0.47,324.0
2892,93320.0,-0.37,-0.21,0.45,324.0
2893,93352.0,-0.38,-0.26,0.42,328.0
2894,93384.0,-0.37,-0.24,0.41,326.0
2895,93417.0,-0.35,-0.28,0.47,327.0
2896,93450.0,-0.4,-0.29,0.52,325.0
2897,93481.0,-0.35,-0.32,0.54,330.0
2898,93514.0,-0.35,-0.27,0.48,336.0
2899,93546.0,-0.33,-0.25,0.48,336.0
2900,93579.0,-0.38,-0.27,0.47,336.0
2901,93611.0,-0.41,-0.29,0.5,334.0
2902,93643.0,-0.4,-0.25,0.5,337.0
2903,93675.0,-0.4,-0.22,0.52,334.0
2904,93708.0,-0.39,-0.24,0.51,333.0
2905,93740.0,-0.37,-0.21,0.5,328.0
2906,93772.0,-0.33,-0.18,0.44,326.0
2907,93804.0,-0.36,-0.23,0.42,325.0
2908,93837.0,-0.4,-0.24,0.44,323.0
2909,93870.0,-0.42,-0.24,0.48,327.0
2910,93901.0,-0.34,-0.27,0.48,327.0
2911,93934.0,-0.37,-0.28,0.48,325.0
2912,93966.0,-0.36,-0.25,0.43,321.0
2913,93999.0,-0.33,-0.24,0.46,327.0
2914,94030.0,-0.33,-0.26,0.49,332.0
2915,94063.0,-0.35,-0.3,0.5,336.0
2916,94095.0,-0.4,-0.24,0.47,339.0
2917,94128.0,-0.37,-0.27,0.51,338.0
2918,94159.0,-0.37,-0.26,0.45,341.0
2919,94192.0,-0.38,-0.25,0.46,337.0
2920,94225.0,-0.37,-0.28,0.52,333.0
2921,94257.0,-0.38,-0.24,0.52,332.0
2922,94289.0,-0.4,-0.21,0.52,328.0
2923,94321.0,-0.4,-0.24,0.54,326.0
2924,94354.0,-0.35,-0.28,0.54,325.0
2925,94386.0,-0.39,-0.26,0.48,324.0
2926,94418.0,-0.38,-0.25,0.43,328.0
2927,94450.0,-0.4,-0.28,0.46,326.0
2928,94483.0,-0.36,-0.24,0.4,325.0
2929,94515.0,-0.4,-0.25,0.44,326.0
2930,94547.0,-0.39,-0.22,0.45,332.0
2931,94579.0,-0.38,-0.27,0.44,339.0
2932,94612.0,-0.41,-0.25,0.43,341.0
2933,94645.0,-0.32,-0.24,0.42,342.0
2934,94676.0,-0.33,-0.27,0.45,344.0
2935,94709.0,-0.37,-0.3,0.5,347.0
2936,94741.0,-0.33,-0.27,0.48,339.0
2937,94774.0,-0.33,-0.28,0.49,336.0
2938,94806.0,-0.37,-0.32,0.52,330.0
2939,94838.0,-0.39,-0.31,0.52,327.0
2940,94870.0,-0.4,-0.22,0.51,326.0
2941,94903.0,-0.37,-0.16,0.56,327.0
2942,94935.0,-0.38,-0.22,0.5,330.0
2943,94967.0,-0.42,-0.24,0.47,329.0
2944,94999.0,-0.37,-0.17,0.4,327.0
2945,95032.0,-0.33,-0.19,0.4,323.0
2946,95065.0,-0.39,-0.22,0.42,327.0
2947,95096.0,-0.39,-0.25,0.46,336.0
2948,95129.0,-0.4,-0.21,0.48,339.0
2949,95161.0,-0.38,-0.3,0.48,345.0
2950,95194.0,-0.39,-0.27,0.45,347.0
2951,95225.0,-0.38,-0.28,0.44,353.0
2952,95258.0,-0.38,-0.26,0.45,345.0
2953,95290.0,-0.37,-0.24,0.46,340.0
2954,95323.0,-0.32,-0.25,0.48,333.0
2955,95354.0,-0.37,-0.24,0.52,331.0
2956,95387.0,-0.34,-0.25,0.53,327.0
2957,95420.0,-0.35,-0.23,0.48,327.0
2958,95452.0,-0.4,-0.22,0.48,331.0
2959,95484.0,-0.37,-0.24,0.49,329.0
2960,95516.0,-0.4,-0.23,0.51,327.0
2961,95549.0,-0.42,-0.24,0.52,322.0
2962,95581.0,-0.45,-0.24,0.51,323.0
2963,95613.0,-0.4,-0.21,0.48,326.0
2964,95645.0,-0.36,-0.24,0.46,332.0
2965,95678.0,-0.4,-0.28,0.44,341.0
2966,95710.0,-0.37,-0.23,0.4,348.0
2967,95742.0,-0.34,-0.23,0.4,357.0
2968,95774.0,-0.4,-0.26,0.4,355.0
2969,95807.0,-0.4,-0.22,0.46,353.0
2970,95840.0,-0.37,-0.26,0.48,345.0
2971,95872.0,-0.34,-0.24,0.47,336.0
2972,95904.0,-0.34,-0.25,0.48,331.0
2973,95936.0,-0.38,-0.27,0.46,329.0
2974,95969.0,-0.39,-0.25,0.47,328.0
2975,96001.0,-0.36,-0.28,0.49,330.0
2976,96033.0,-0.33,-0.29,0.51,328.0
2977,96065.0,-0.35,-0.3,0.51,327.0
2978,96098.0,-0.35,-0.32,0.48,325.0
2979,96130.0,-0.38,-0.26,0.5,325.0
2980,96162.0,-0.42,-0.22,0.59,330.0
2981,96194.0,-0.4,-0.23,0.52,333.0
2982,96227.0,-0.41,-0.2,0.43,341.0
2983,96260.0,-0.38,-0.21,0.41,350.0
2984,96291.0,-0.38,-0.23,0.42,357.0
2985,96324.0,-0.38,-0.22,0.38,358.0
2986,96356.0,-0.38,-0.26,0.48,355.0
2987,96389.0,-0.38,-0.25,0.51,343.0
2988,96420.0,-0.38,-0.26,0.45,336.0
2989,96453.0,-0.35,-0.27,0.48,332.0
2990,96485.0,-0.35,-0.28,0.47,327.0
2991,96518.0,-0.39,-0.24,0.44,331.0
2992,96549.0,-0.36,-0.26,0.49,329.0
2993,96582.0,-0.37,-0.24,0.49,327.0
2994,96615.0,-0.36,-0.23,0.45,325.0
2995,96647.0,-0.35,-0.26,0.49,326.0
2996,96679.0,-0.38,-0.25,0.5,326.0
2997,96711.0,-0.38,-0.24,0.48,323.0
2998,96744.0,-0.4,-0.21,0.5,328.0
2999,96776.0,-0.39,-0.26,0.54,338.0
3000,96808.0,-0.4,-0.24,0.48,353.0
3001,96840.0,-0.39,-0.25,0.49,358.0
3002,96873.0,-0.38,-0.23,0.51,361.0
3003,96905.0,-0.39,-0.24,0.5,353.0
3004,96937.0,-0.35,-0.26,0.46,346.0
3005,96969.0,-0.38,-0.24,0.45,337.0
3006,97002.0,-0.37,-0.21,0.43,327.0
3007,97035.0,-0.38,-0.2,0.4,330.0
3008,97067.0,-0.41,-0.24,0.46,328.0
3009,97099.0,-0.4,-0.23,0.45,328.0
3010,97131.0,-0.34,-0.27,0.47,327.0
3011,97164.0,-0.36,-0.28,0.46,326.0
3012,97196.0,-0.38,-0.29,0.46,324.0
3013,97228.0,-0.39,-0.29,0.47,322.0
3014,97260.0,-0.35,-0.28,0.49,321.0
3015,97293.0,-0.36,-0.29,0.48,326.0
3016,97325.0,-0.39,-0.3,0.53,341.0
3017,97357.0,-0.38,-0.25,0.51,351.0
3018,97389.0,-0.39,-0.21,0.52,354.0
3019,97422.0,-0.39,-0.26,0.55,355.0
3020,97455.0,-0.4,-0.22,0.48,353.0
3021,97486.0,-0.37,-0.18,0.42,344.0
3022,97519.0,-0.35,-0.21,0.4,334.0
3023,97551.0,-0.4,-0.24,0.42,329.0
3024,97584.0,-0.39,-0.24,0.46,331.0
3025,97615.0,-0.4,-0.23,0.47,329.0
3026,97648.0,-0.36,-0.29,0.48,328.0
3027,97680.0,-0.36,-0.27,0.46,324.0
